movie id,movie title,release date,unknown,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,Year
904,Ma vie en rose (My Life in Pink) ,26-Dec-97,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
905,Great Expectations ,1-Jan-98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1998
906,Oscar & Lucinda ,31-Dec-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997
907,Vermin ,1-Jan-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
908,Half Baked ,16-Jan-98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
909,Dangerous Beauty ,23-Jan-98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998
910,Nil By Mouth ,6-Feb-98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998
911,Twilight ,30-Jan-98,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1998
912,U.S. Marshalls ,10-Mar-98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998
913,Love and Death on Long Island ,10-Mar-98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
914,Wild Things ,14-Mar-98,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1998
915,Primary Colors ,20-Mar-98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998
916,Lost in Space ,27-Mar-98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1998
917,Mercury Rising ,27-Mar-98,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1998
918,City of Angels ,3-Apr-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998
919,"City of Lost Children, The ",1-Jan-95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995
920,Two Bits ,1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
921,Farewell My Concubine ,1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1993
922,Dead Man ,10-May-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1996
923,Raise the Red Lantern ,1-Jan-91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991
924,White Squall ,1-Jan-96,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
925,Unforgettable ,23-Feb-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1996
926,Down Periscope ,1-Mar-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
927,"Flower of My Secret, The (Flor de mi secreto, La) ",8-Mar-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
928,"Craft, The ",26-Apr-96,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1996
929,Harriet the Spy ,3-Jul-96,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
930,Chain Reaction ,31-Jul-96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996
931,"Island of Dr. Moreau, The ",23-Aug-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1996
932,First Kid ,30-Aug-96,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
933,"Funeral, The ",25-Oct-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
934,"Preacher's Wife, The ",13-Dec-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
935,Paradise Road ,18-Apr-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1997
936,Brassed Off ,13-Jun-97,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1997
937,"Thousand Acres, A ",1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
938,"Smile Like Yours, A ",1-Jan-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
939,Murder in the First ,1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1995
940,Airheads ,1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
941,With Honors ,1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
942,What's Love Got to Do with It ,1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993
943,Killing Zoe ,1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994
944,Renaissance Man ,1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1994
945,Charade ,1-Jan-63,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1963
946,"Fox and the Hound, The ",1-Jan-81,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
947,"Big Blue, The (Grand bleu, Le) ",1-Jan-88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1988
948,Booty Call ,28-Feb-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
949,How to Make an American Quilt ,1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995
950,Georgia ,1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
951,"Indian in the Cupboard, The ",1-Jan-95,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995
952,Blue in the Face ,1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
953,Unstrung Heroes ,1-Jan-95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
954,Unzipped ,1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995
955,Before Sunrise ,1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995
956,Nobody's Fool ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
957,Pushing Hands ,1-Jan-92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
958,To Live (Huozhe) ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
959,Dazed and Confused ,1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
960,Naked ,1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993
961,Orlando ,1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993
962,Ruby in Paradise ,1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993
963,Some Folks Call It a Sling Blade ,1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1993
964,"Month by the Lake, A ",1-Jan-95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
965,Funny Face ,1-Jan-57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1957
966,"Affair to Remember, An ",1-Jan-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1957
967,Little Lord Fauntleroy ,1-Jan-36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1936
968,"Inspector General, The ",1-Jan-49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1949
969,Winnie the Pooh and the Blustery Day ,1-Jan-68,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968
970,Hear My Song ,1-Jan-91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
971,Mediterraneo ,1-Jan-91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1991
972,Passion Fish ,1-Jan-92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992
973,Grateful Dead ,18-Oct-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996
974,Eye for an Eye ,1-Jan-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996
975,Fear ,12-Apr-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996
976,Solo ,23-Aug-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1996
977,"Substitute, The ",19-Apr-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
978,Heaven's Prisoners ,10-May-96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1996
979,"Trigger Effect, The ",30-Aug-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996
980,Mother Night ,1-Nov-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
981,Dangerous Ground ,4-Sep-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
982,Maximum Risk ,13-Sep-96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996
983,"Rich Man's Wife, The ",13-Sep-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996
984,Shadow Conspiracy ,31-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
985,Blood & Wine ,15-Nov-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
986,Turbulence ,10-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
987,Underworld ,9-May-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
988,"Beautician and the Beast, The ",7-Feb-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
989,Cats Don't Dance ,26-Mar-97,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1997
990,Anna Karenina ,4-Apr-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997
991,Keys to Tulsa ,11-Apr-97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1997
992,Head Above Water ,20-Jun-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
993,Hercules ,27-Jun-97,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1997
994,"Last Time I Committed Suicide, The ",20-Jun-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
995,"Kiss Me, Guido ",1-Jan-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
996,"Big Green, The ",1-Jan-95,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
997,Stuart Saves His Family ,1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
998,Cabin Boy ,1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
999,Clean Slate ,1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
1000,Lightning Jack ,1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1994
1001,"Stupids, The ",30-Aug-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1002,"Pest, The ",7-Feb-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1003,That Darn Cat! ,14-Feb-97,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1997
1004,Geronimo: An American Legend ,1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1993
1005,"Double vie de Véronique, La (Double Life of Veronique, The) ",1-Jan-91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991
1006,Until the End of the World (Bis ans Ende der Welt) ,1-Jan-91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1991
1007,Waiting for Guffman ,31-Jan-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1008,I Shot Andy Warhol ,1-May-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1009,Stealing Beauty ,14-Jun-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1010,Basquiat ,16-Aug-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1011,2 Days in the Valley ,27-Sep-96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996
1012,Private Parts ,7-Mar-97,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1013,Anaconda ,11-Apr-97,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
1014,Romy and Michele's High School Reunion ,25-Apr-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1015,Shiloh ,23-May-97,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1016,Con Air ,6-Jun-97,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
1017,Trees Lounge ,11-Oct-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1018,Tie Me Up! Tie Me Down! ,1-Jan-90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990
1019,"Die xue shuang xiong (Killer, The) ",1-Jan-89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1989
1020,Gaslight ,1-Jan-44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1944
1021,8 1/2,1-Jan-63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1963
1022,"Fast, Cheap & Out of Control ",1-Jan-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1023,Fathers' Day ,9-May-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1024,Mrs. Dalloway ,1-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
1025,Fire Down Below ,1-Jan-97,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1997
1026,"Lay of the Land, The ",1-Jan-97,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1027,"Shooter, The ",1-Jan-95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
1028,Grumpier Old Men ,1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995
1029,Jury Duty ,1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
1030,"Beverly Hillbillies, The ",1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
1031,Lassie ,1-Jan-94,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
1032,Little Big League ,1-Jan-94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
1033,Homeward Bound II: Lost in San Francisco ,8-Mar-96,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1034,"Quest, The ",26-Apr-96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1035,Cool Runnings ,1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
1036,Drop Dead Fred ,1-Jan-91,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1991
1037,Grease 2 ,1-Jan-82,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1982
1038,Switchback ,1-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
1039,Hamlet ,24-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1040,Two if by Sea ,1-Jan-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996
1041,Forget Paris ,1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995
1042,Just Cause ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1995
1043,Rent-a-Kid ,1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
1044,"Paper, The ",1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1045,Fearless ,1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993
1046,Malice ,1-Jan-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993
1047,Multiplicity ,12-Jul-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1048,She's the One ,23-Aug-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996
1049,House Arrest ,2-Aug-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1050,"Ghost and Mrs. Muir, The ",1-Jan-47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1947
1051,"Associate, The ",19-Oct-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1052,Dracula: Dead and Loving It ,1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1995
1053,Now and Then ,1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
1054,Mr. Wrong ,16-Feb-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1055,"Simple Twist of Fate, A ",1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1056,Cronos ,1-Jan-92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1992
1057,"Pallbearer, The ",19-Apr-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1058,"War, The ",1-Jan-94,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1059,Don't Be a Menace to South Central While Drinking Your Juice in the Hood ,1-Jan-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1060,"Adventures of Pinocchio, The ",26-Jul-96,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1061,"Evening Star, The ",25-Dec-96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1062,Four Days in September ,23-Jan-98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998
1063,"Little Princess, A ",1-Jan-95,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
1064,Crossfire ,1-Jan-47,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1947
1065,Koyaanisqatsi ,1-Jan-83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1983
1066,Balto ,1-Jan-95,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
1067,Bottle Rocket ,21-Feb-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1068,"Star Maker, The (Uomo delle stelle, L') ",1-Mar-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1069,Amateur ,1-Jan-94,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1994
1070,Living in Oblivion ,1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
1071,Party Girl ,1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
1072,"Pyromaniac's Love Story, A ",1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995
1073,Shallow Grave ,1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994
1074,Reality Bites ,1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1075,"Man of No Importance, A ",1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1076,"Pagemaster, The ",1-Jan-94,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1994
1077,Love and a .45 ,1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994
1078,Oliver & Company ,29-Mar-88,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
1079,Joe's Apartment ,26-Jul-96,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1996
1080,Celestial Clockwork ,12-Jul-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1081,Curdled ,27-Sep-96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996
1082,Female Perversions ,25-Apr-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1083,Albino Alligator ,17-Jan-97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1997
1084,Anne Frank Remembered ,23-Feb-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996
1085,Carried Away ,29-Mar-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996
1086,It's My Party ,22-Mar-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1087,Bloodsport 2 ,1-Mar-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1088,Double Team ,4-Apr-97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1089,Speed 2: Cruise Control ,13-Jun-97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1997
1090,Sliver ,1-Jan-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993
1091,Pete's Dragon ,1-Jan-77,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1977
1092,Dear God ,1-Nov-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1093,Live Nude Girls ,1-Mar-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1094,"Thin Line Between Love and Hate, A ",3-Apr-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1095,High School High ,25-Oct-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1096,Commandments ,2-May-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
1097,"Hate (Haine, La) ",9-Feb-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1098,Flirting With Disaster ,22-Mar-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1099,"Red Firecracker, Green Firecracker ",1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1100,What Happened Was... ,1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1994
1101,Six Degrees of Separation ,1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1993
1102,Two Much ,1-Jan-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996
1103,Trust ,1-Jan-90,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1990
1104,C'est arrivé près de chez vous ,1-Jan-92,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1992
1105,Firestorm ,9-Jan-98,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998
1106,"Newton Boys, The ",14-Mar-98,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1998
1107,Beyond Rangoon ,1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
1108,Feast of July ,1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
1109,Death and the Maiden ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1994
1110,Tank Girl ,1-Jan-95,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1995
1111,Double Happiness ,1-Mar-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1112,Cobb ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1113,Mrs. Parker and the Vicious Circle ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1114,Faithful ,3-Apr-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1115,Twelfth Night ,25-Oct-96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1996
1116,"Mark of Zorro, The ",1-Jan-40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940
1117,Surviving Picasso ,20-Sep-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1118,Up in Smoke ,1-Jan-78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1978
1119,Some Kind of Wonderful ,1-Jan-87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1987
1120,I'm Not Rappaport ,13-Nov-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1121,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) ",5-Apr-96,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1996
1122,They Made Me a Criminal ,1-Jan-39,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1939
1123,"Last Time I Saw Paris, The ",1-Jan-54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1954
1124,"Farewell to Arms, A ",1-Jan-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1932
1125,"Innocents, The ",1-Jan-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1961
1126,"Old Man and the Sea, The ",1-Jan-58,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1958
1127,"Truman Show, The ",1-Jan-98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998
